"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=ASI&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:07:43 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","ASI"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","2.34"
"Records Found","7890"
"Records Returned","7890"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"1307626","occ","","","175253","Eomys orientalis","species","333281","Early Oligocene","","33.9","28.4","57279","Rupelian"
"1307627","occ","","","175254","Asianeomys asiaticus","species","333274","Late Oligocene","","28.4","23.03","57279","Chattian"
"1307632","occ","","","175255","Eomys orientalis","species","333281","Early Oligocene","","33.9","28.4","57279","Rupelian"
"1307633","occ","","","175255","Eomyodon","genus","87049","Early Oligocene","","33.9","28.4","57279","Rupelian"
"1307634","occ","","","175254","Pseudotheridomys","genus","41636","Late Oligocene","","28.4","23.03","57277","Chattian"
"1307704","occ","","","175281","Qufutitan zhoui","species","296304","Middle Eocene","","48.6","37.2","57295","Lutetian"
"1307706","occ","","","175283","Danjiangia pingi","species","333311","Early Eocene","","55.8","48.6","57296","Ypresian"
"1307785","occ","","","162464","Phiomia","genus","43252","Early Oligocene","","33.9","28.4","52916","Rupelian"
"1307822","occ","","","175341","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307823","occ","","","175342","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307824","occ","","","175343","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307825","occ","","","175344","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307826","occ","","","175345","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307827","occ","","","175346","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307828","occ","","","175347","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307829","occ","","","175348","Aprotodon lanzhouensis","species","98679","Early Miocene","","23.03","15.97","57314","Burdigalian"
"1307830","occ","","","175349","Aprotodon lanzhouensis","species","98679","Early Oligocene","","33.9","28.4","57314","Rupelian"
"1307831","occ","","","175281","Eudinoceras sishuiensis","species","333336","Middle Eocene","","48.6","37.2","57315","Lutetian"
"1307832","occ","","","175350","Eudinoceras mongoliensis","species","101345","Early Eocene","","55.8","48.6","57316","Ypresian"
"1307833","occ","","","175351","Eudinoceras mongoliensis","species","101345","Early Eocene","","55.8","48.6","57316","Ypresian"
"1307834","occ","","","175352","Eudinoceras mongoliensis","species","101345","Early Eocene","","55.8","48.6","57316","Ypresian"
"1307835","occ","","","175353","Eudinoceras mongoliensis","species","101345","Early Eocene","","55.8","48.6","57316","Ypresian"
"1307836","occ","","","175354","Eudinoceras mongoliensis","species","101345","Early Eocene","","55.8","48.6","57316","Ypresian"
"1307837","occ","","","174914","Eudinoceras mongoliensis","species","101345","Late Eocene","","37.2","33.9","57316","Priabonian"
"1307842","occ","","","174759","Hyaenodon neimongoliensis","species","333347","Early Oligocene","","33.9","28.4","57318","Rupelian"
"1307849","occ","","","174759","Anomoemys lohiculus","species","50887","Early Oligocene","","33.9","28.4","57319","Rupelian"
"1307850","occ","","","174759","Tsaganomys altaicus","species","98677","Early Oligocene","","33.9","28.4","57319","Rupelian"
"1307851","occ","","","174759","Tsaganomys minutus","species","333348","Early Oligocene","","33.9","28.4","57319","Rupelian"
"1307858","occ","","","175252","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57322","Chattian"
"1307859","occ","","","175252","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57322","Chattian"
"1307860","occ","","","175252","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57322","Chattian"
"1307861","occ","","","175252","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57322","Chattian"
"1307863","occ","","","175356","Heterosminthus intermedius","species","333355","Early Miocene","","23.03","15.97","57322","Burdigalian"
"1307864","occ","","","175357","Litodonomys xishuiensis","species","333359","Early Miocene","","23.03","15.97","57322","Burdigalian"
"1307983","occ","","","175379","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307984","occ","","","175380","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307985","occ","","","175381","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307986","occ","","","175382","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307987","occ","","","175383","Parasminthus asiaecentralis","species","333351","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307988","occ","","","175379","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307989","occ","","","175379","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307991","occ","","","175379","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307992","occ","","","175380","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307993","occ","","","175380","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307994","occ","","","175380","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307995","occ","","","175381","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307996","occ","","","175381","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307998","occ","","","175381","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57327","Chattian"
"1307999","occ","","","175381","Litodonomys huangheensis","species","333358","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308000","occ","","","175381","Sinosminthus","genus","333439","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308002","occ","","","175382","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308003","occ","","","175382","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308005","occ","","","175382","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308006","occ","","","175383","Parasminthus tangingoli","species","333352","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308007","occ","","","175383","Bohlinosminthus parvulus","species","333353","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308009","occ","","","175383","Heterosminthus lanzhouensis","species","333354","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308010","occ","","","175383","Litodonomys huangheensis","species","333358","Late Oligocene","","28.4","23.03","57327","Chattian"
"1308012","occ","32637","","60126","Microbunodon","genus","42467","Late Eocene","","37.2","33.9","35952","Priabonian"
"1308013","occ","","","42749","Sianodon gaowangouensis","species","333451","Late Eocene","Early Oligocene","37.2","28.4","57344","Rupelian"
"1308014","occ","","","174721","Protitan","genus","43056","Middle Eocene","","48.6","37.2","57347","Lutetian"
"1308015","occ","","","175386","Wangictis tedfordi","species","333454","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308016","occ","","","175386","Amphicynodon","genus","41307","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308017","occ","","","175386","Palaeoscaptor","genus","106775","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308018","occ","","","175386","Amphechinus","genus","40369","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308019","occ","","","175386","Gobisorex kingae","species","115167","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308020","occ","","","175386","Desmatolagus pusillus","species","115799","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308021","occ","","","175386","Desmatolagus robustus","species","333043","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308022","occ","","","175386","Desmatolagus gobiensis","species","54400","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308023","occ","","","175386","Sinolagomys kansuensis","species","282773","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308024","occ","","","175386","Ordolagus","genus","42182","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308025","occ","","","175386","Prosciurus ordosicus","species","334423","Early Oligocene","","33.9","28.4","57608","Rupelian"
"1308026","occ","","","175386","Karakoromys decessus","species","54403","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308027","occ","","","175386","Tataromys plicidens","species","333042","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308028","occ","","","175386","Tataromys sigmodon","species","115795","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308029","occ","","","175386","Tataromys minor","species","334359","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308030","occ","","","175386","Yindirtemys","genus","41958","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308031","occ","","","175386","Tsaganomys altaicus","species","98677","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308032","occ","","","175386","Cyclomylus","genus","41427","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308033","occ","","","175386","Cricetops dormitor","species","333031","Early Oligocene","","33.9","28.4","57612","Rupelian"
"1308034","occ","","","175386","Cricetops minor","species","334429","Early Oligocene","","33.9","28.4","57612","Rupelian"
"1308035","occ","","","175386","Eucricetodon caducus","species","333036","Early Oligocene","","33.9","28.4","57612","Rupelian"
"1308036","occ","","","175386","Selenomys mimicus","species","333041","Early Oligocene","","33.9","28.4","57612","Rupelian"
"1308037","occ","","","175386","Didymoconus","genus","253433","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308038","occ","","","175386","Schizotherium","genus","43088","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308039","occ","","","175386","Paraceratherium","genus","43161","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308040","occ","","","175386","Eumeryx","genus","42673","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308041","occ","","","175386","Lophiomeryx","genus","42608","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308042","occ","","","175387","Cephalogale","genus","41310","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308043","occ","","","175387","Amphechinus","genus","40369","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308044","occ","","","175387","Desmatolagus pusillus","species","115799","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308045","occ","","","175387","Desmatolagus robustus","species","333043","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308046","occ","","","175387","Desmatolagus gobiensis","species","54400","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308047","occ","","","175387","Sinolagomys kansuensis","species","282773","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308048","occ","","","175387","Ordolagus","genus","42182","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308049","occ","","","175387","Tataromys plicidens","species","333042","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308050","occ","","","175387","Tataromys sigmodon","species","115795","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308051","occ","","","175387","Yindirtemys","genus","41958","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308052","occ","","","175387","Yindirtemys deflexus","species","282781","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308053","occ","","","175387","Yindirtemys ambiguus","species","336475","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308054","occ","","","175387","Tsaganomys altaicus","species","98677","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308055","occ","","","175387","Cricetops dormitor","species","333031","Early Oligocene","","33.9","28.4","57612","Rupelian"
"1308056","occ","","","175387","Tachyoryctoides","genus","41940","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308057","occ","","","175387","Didymoconus","genus","253433","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308058","occ","","","175387","Schizotherium","genus","43088","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308059","occ","","","175387","Eumeryx","genus","42673","Early Oligocene","","33.9","28.4","57348","Rupelian"
"1308060","occ","","","175388","Palaeoscaptor","genus","106775","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308061","occ","","","175388","Amphechinus","genus","40369","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308062","occ","","","175388","Desmatolagus pusillus","species","115799","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308063","occ","","","175388","Desmatolagus robustus","species","333043","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308064","occ","","","175388","Sinolagomys kansuensis","species","282773","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308065","occ","","","175388","Sinolagomys major","species","334442","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308066","occ","","","175388","Sinolagomys gracilis","species","357584","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308067","occ","","","175388","Tataromys sigmodon","species","115795","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308068","occ","","","175388","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308069","occ","","","175388","Yindirtemys ambiguus","species","336475","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308070","occ","","","175388","Tsaganomys altaicus","species","98677","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308071","occ","","","175388","Tachyoryctoides","genus","41940","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308072","occ","","","175388","Didymoconus","genus","253433","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308073","occ","","","175388","Paraceratherium","genus","43161","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308074","occ","","","175388","Eumeryx","genus","42673","Late Oligocene","","28.4","23.03","57348","Chattian"
"1308075","occ","","","175389","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308076","occ","","","175390","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308077","occ","","","175390","Dianomys qujingensis","species","333462","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308078","occ","","","175390","Youngomys yunnanensis","species","333465","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308079","occ","","","175391","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308080","occ","","","175391","Youngomys yunnanensis","species","333465","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308081","occ","","","175392","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308082","occ","","","175392","Dianomys qujingensis","species","333462","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308083","occ","","","175392","Youngomys pisinnus","species","333466","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308085","occ","","","175393","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308086","occ","","","175394","Dianomys obscuratus","species","333461","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308087","occ","","","175394","Youngomys yunnanensis","species","333465","Late Eocene","","37.2","33.9","57350","Priabonian"
"1308095","occ","32430","","175150","Gliruloides zhoui","species","342897","Late Oligocene","","28.4","23.03","59440","Chattian"
"1308110","occ","","","175177","Exmus mini","species","333481","Early Eocene","","55.8","48.6","57354","Ypresian"
"1308113","occ","","","174914","Embolotherium andrewsi","species","104278","Late Eocene","","37.2","33.9","57355","Priabonian"
"1308120","occ","","","175402","Anthracotherium changlingensis","species","333484","Late Oligocene","","28.4","23.03","57356","Chattian"
"1308144","occ","","","175408","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308145","occ","","","175408","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308146","occ","","","175408","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308148","occ","","","175408","Witenia yolua","species","333485","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308149","occ","","","175408","Cricetops dormitor","species","333031","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308150","occ","","","175408","Pseudocricetops matthewi","species","333492","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308151","occ","","","175406","Eucricetodon asiaticus","species","333034","Early Oligocene","","33.9","28.4","57358","Rupelian"
"1308152","occ","","","175406","Eucricetodon jilantaiensis","species","333486","Early Oligocene","","33.9","28.4","57358","Rupelian"
"1308153","occ","","","175406","Eucricetodon bagus","species","333487","Early Oligocene","","33.9","28.4","57358","Rupelian"
"1308155","occ","33235","","175406","Argyromys cicigei","species","351504","Early Oligocene","","33.9","28.4","62009","Rupelian"
"1308156","occ","","","175407","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308157","occ","","","175407","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308158","occ","","","175407","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308160","occ","","","175407","Witenia yolua","species","333485","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308161","occ","","","175409","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308162","occ","","","175409","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308163","occ","","","175409","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308165","occ","","","175410","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308166","occ","","","175410","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308167","occ","","","175410","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308168","occ","","","175410","Bagacricetodon tongi","species","333489","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308169","occ","","","175410","Plesiodipus wangae","species","333490","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308171","occ","","","175411","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308172","occ","","","175411","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308173","occ","","","175411","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308175","occ","33236","","175411","Argyromys cicigei","species","351504","Late Oligocene","","28.4","23.03","62009","Chattian"
"1308176","occ","","","175411","Witenia yolua","species","333485","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308177","occ","","","175411","Cricetops dormitor","species","333031","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308178","occ","","","175412","Eucricetodon asiaticus","species","333034","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308179","occ","","","175412","Eucricetodon jilantaiensis","species","333486","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308180","occ","","","175412","Eucricetodon bagus","species","333487","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308181","occ","","","175412","Plesiodipus wangae","species","333490","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308182","occ","","","175412","Witenia yolua","species","333485","Late Oligocene","","28.4","23.03","57358","Chattian"
"1308311","occ","","","175464","Mesoplodon tumidirostris","species","64854","Neogene","","23.03","2.588","57376","-"
"1308642","occ","","","175281","Yuomys huangzhuangensis","species","333657","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308645","occ","","","175281","Eudinoceras","genus","40575","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308647","occ","","","175281","Eomoropus minimus","species","58320","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308648","occ","","","175281","Eomoropus quadridentatus","species","58318","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308649","occ","","","175281","Breviodon","genus","43114","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308650","occ","","","175281","Bahinolophus birmanicus","species","107144","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308651","occ","","","175281","Deperetella","genus","43123","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308662","occ","","","175281","Caenolophus suprametalophus","species","333659","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308663","occ","","","175281","Caenolophus magnus","species","333660","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308664","occ","","","175281","Caenolophus","genus","43149","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308665","occ","","","175281","Caenolophus","genus","43149","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308666","occ","","","175281","Rhodopagus minimus","species","337967","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308669","occ","","","175281","Bakalovia sinensis","species","155570","Middle Eocene","","48.6","37.2","57385","Lutetian"
"1308677","occ","","","175389","Eocricetodon meridionalis","species","332796","Late Eocene","","37.2","33.9","57388","Priabonian"
"1308678","occ","","","175392","Eocricetodon meridionalis","species","332796","Late Eocene","","37.2","33.9","57388","Priabonian"
"1308679","occ","","","175392","Oxynocricetodon leptaleos","species","332803","Late Eocene","","37.2","33.9","57388","Priabonian"
"1308680","occ","","","175389","Oxynocricetodon leptaleos","species","332803","Late Eocene","","37.2","33.9","57388","Priabonian"
"1308681","occ","","","175390","Oxynocricetodon leptaleos","species","332803","Late Eocene","","37.2","33.9","57388","Priabonian"
"1308682","occ","","","41116","Anthracokeryx dawsoni","species","155571","Sharamurunian","","48.6","37.2","57389","Lutetian"
"1308686","occ","","","174738","Breviodon","genus","43114","Middle Eocene","","48.6","37.2","57391","Lutetian"
"1308687","occ","","","174738","Schlosseria hetaoyuanensis","species","333665","Middle Eocene","","48.6","37.2","57391","Lutetian"
"1308688","occ","","","174738","Teleolophus sichuanensis","species","333673","Middle Eocene","","48.6","37.2","57391","Lutetian"
"1308689","occ","","","174738","Teleolophus danjiangensis","species","333667","Middle Eocene","","48.6","37.2","57391","Lutetian"
"1308690","occ","","","174738","Teleolophus xui","species","333670","Middle Eocene","","48.6","37.2","57391","Lutetian"
"1308698","occ","","","174738","Propterodon","genus","40936","Middle Eocene","","48.6","37.2","57392","Lutetian"
"1308701","occ","","","174738","Miacis lushiensis","species","97813","Middle Eocene","","48.6","37.2","57392","Lutetian"
"1308702","occ","","","174738","Prolaena parva","species","115880","Middle Eocene","","48.6","37.2","57392","Lutetian"
"1308705","occ","","","175568","Yimengia yani","species","333681","Middle Eocene","","48.6","37.2","57394","Lutetian"
"1308706","occ","","","41124","Yimengia zdanskyi","species","333684","Eocene","Oligocene","56","23.03","58487","-"
"1308755","occ","","","175581","Hyrachyus modestus","species","47756","Middle Eocene","","48.6","37.2","57432","Lutetian"
"1308756","occ","","","175581","Yimengia laiwuensis","species","333682","Middle Eocene","","48.6","37.2","57432","Lutetian"
"1308757","occ","","","175583","Eudinoceras xintaiensis","species","333343","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308758","occ","","","175583","Lophialetes","genus","43115","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308759","occ","","","175583","Schlosseria","genus","43119","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308761","occ","","","175583","Teleolophus shandongensis","species","333733","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308762","occ","","","175583","Teleolophus","genus","43125","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308763","occ","","","175583","Hyrachyus modestus","species","47756","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308764","occ","","","175583","Hyrachyus metalophus","species","333267","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1308765","occ","","","175583","Hyrachyus","genus","43141","Middle Eocene","","48.6","37.2","57433","Lutetian"
"1309970","occ","","","175802","Uintatherium insperatus","species","334331","Middle Eocene","","48.6","37.2","57578","Lutetian"
"1309972","occ","","","175802","Hyrachyus","genus","43141","Middle Eocene","","48.6","37.2","57578","Lutetian"
"1309973","occ","","","175802","Lophialetes","genus","43115","Middle Eocene","","48.6","37.2","57578","Lutetian"
"1309975","occ","","","175406","Helanshania deserta","species","334333","Early Oligocene","","33.9","28.4","57579","Rupelian"
"1309976","occ","","","175408","Helanshania deserta","species","334333","Late Oligocene","","28.4","23.03","57579","Chattian"
"1309993","occ","","","175406","Karakoromys decessus","species","54403","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309994","occ","","","175406","Tataromys sigmodon","species","115795","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309995","occ","","","175406","Tataromys minor","species","334359","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309996","occ","","","175406","Tataromys plicidens","species","333042","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309997","occ","","","175406","Alashania tengkoliensis","species","334363","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309998","occ","","","175406","Yindirtemys ulantatalensis","species","334364","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1309999","occ","","","175406","Yindirtemys shevyrevae","species","334373","Early Oligocene","","33.9","28.4","57587","Rupelian"
"1310000","occ","32004","","175406","Huangomys frequens","species","334434","Early Oligocene","","33.9","28.4","57614","Rupelian"
"1310001","occ","","","175407","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310002","occ","32005","","175407","Huangomys frequens","species","334434","Late Oligocene","","28.4","23.03","57614","Chattian"
"1310003","occ","","","175408","Tataromys sigmodon","species","115795","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310004","occ","","","175408","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310005","occ","","","175408","Tataromys plicidens","species","333042","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310006","occ","","","175408","Alashania tengkoliensis","species","334363","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310007","occ","","","175408","Yindirtemys ulantatalensis","species","334364","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310008","occ","","","175408","Yindirtemys bohlini","species","334367","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310009","occ","","","175408","Yindirtemys shevyrevae","species","334373","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310010","occ","32006","","175408","Huangomys frequens","species","334434","Late Oligocene","","28.4","23.03","57614","Chattian"
"1310011","occ","","","175409","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310012","occ","","","175409","Tataromys plicidens","species","333042","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310013","occ","32007","","175409","Huangomys frequens","species","334434","Late Oligocene","","28.4","23.03","57614","Chattian"
"1310014","occ","","","175411","Tataromys sigmodon","species","115795","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310015","occ","","","175411","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310016","occ","","","175411","Tataromys plicidens","species","333042","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310017","occ","","","175411","Yindirtemys ulantatalensis","species","334364","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310018","occ","","","175411","Yindirtemys shevyrevae","species","334373","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310019","occ","","","175410","Tataromys minor","species","334359","Late Oligocene","","28.4","23.03","57587","Chattian"
"1310020","occ","","","175410","Yindirtemys ulantatalensis","species","334364","Late Oligocene","","28.4","23.03","57587","Chattian"
