"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=species&interval=Paleocene,Holocene&cc=SOA&show=timebins,acconly"
"Access Time","Sun 2020-04-12 23:31:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","species"
"","cc","SOA"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","1.7"
"Records Found","5201"
"Records Returned","5201"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"1313697","occ","","","13779","Trigonostylops wortmani","species","187998","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313698","occ","","","13779","Trigonostylops wortmani","species","187998","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313699","occ","","","13779","Trigonostylops wortmani","species","187998","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313703","occ","","","176163","Nemolestes spalacotherinus","species","315855","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313705","occ","","","176163","Ernestokokenia trigonalis","species","314600","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313708","occ","","","176163","Notostylops murinus","species","187992","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313709","occ","","","176163","Oldfieldthomasia anfractuosa","species","314584","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313710","occ","","","176163","Notopithecus adapinus","species","65749","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313711","occ","","","176163","Isotemnus latidens","species","314659","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313712","occ","","","176163","Albertogaudrya unica","species","58789","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313713","occ","","","176283","Coelutaetus cribellatus","species","316334","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313714","occ","","","176283","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313715","occ","","","176283","Trigonostylops wortmani","species","187998","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313716","occ","","","176168","Notopithecus adapinus","species","65749","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313717","occ","","","176168","Pleurostylodon modicus","species","187988","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313718","occ","","","176168","Isotypotherium annulatum","species","336026","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313720","occ","","","176164","Utaetus buccatus","species","316321","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313721","occ","","","176164","Archaeohyracotherium mediale","species","315772","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313722","occ","","","176164","Amilnedwardsia brevicula","species","314665","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313723","occ","","","176164","Victorlemoinea longidens","species","314658","Middle Eocene","","48.6","37.2","57943","Lutetian"
"1313724","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313725","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10809","Lutetian"
"1313726","occ","","","176164","Othnielmarshia lacunifera","species","314557","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313727","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313728","occ","","","176164","Peripantostylops minutus","species","315741","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313729","occ","","","176164","Pantostylops typus","species","315739","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313730","occ","","","176164","Henricosbornia ampla","species","318247","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313731","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313732","occ","","","176164","Othnielmarshia curvicrista","species","314558","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313733","occ","","","176164","Othnielmarshia reflexa","species","314559","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313734","occ","","","176164","Peripantostylops minutus","species","315741","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313735","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313736","occ","","","176164","Henricosbornia lophodonta","species","314556","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313737","occ","","","176164","Notostylops pendens","species","315728","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313738","occ","","","176164","Notostylops murinus","species","187992","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313739","occ","","","176164","Notostylops aspectans","species","315816","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313740","occ","","","176164","Transpithecus obtentus","species","314553","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313741","occ","","","176164","Maxschlosseria minima","species","187989","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313742","occ","","","176164","Maxschlosseria minuta","species","315723","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313744","occ","","","176164","Maxschlosseria rusticula","species","314563","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313746","occ","","","176164","Maxschlosseria praeterita","species","315542","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313747","occ","","","176164","Maxschlosseria rusticula","species","314563","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313748","occ","","","176164","Maxschlosseria septa","species","314583","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313749","occ","","","176164","Paginula parca","species","315714","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313751","occ","","","176164","Maxschlosseria rusticula","species","314563","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313752","occ","","","176164","Archaeopithecus rogeri","species","187906","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313753","occ","","","176164","Archaeopithecus rogeri","species","187906","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313754","occ","","","176164","Archaeopithecus rogeri","species","187906","Middle Eocene","","48.6","37.2","57943","Lutetian"
"1313756","occ","","","176164","Pleurostylodon similis","species","315543","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313757","occ","","","176164","Isotemnus latidens","species","314659","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313758","occ","","","176164","Isotemnus latidens","species","314659","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313759","occ","","","176164","Isotemnus latidens","species","314659","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313760","occ","","","176164","Isotemnus latidens","species","314659","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313761","occ","","","176164","Anisotemnus distentus","species","315536","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313765","occ","","","176164","Trigonostylops wortmani","species","187998","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313769","occ","","","176288","Puelia sigma","species","58193","Middle Eocene","","48.6","37.2","57943","Lutetian"
"1313770","occ","","","176288","Astraponotus assymmetrus","species","314710","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313794","occ","","","176169","Caroloameghinia mater","species","314548","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313795","occ","","","13779","Arminiheringia auceta","species","53710","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313796","occ","32157","","175742","Rosendolops primigenium","species","337212","Middle Eocene","","48.6","37.2","58285","Lutetian"
"1313797","occ","","","175742","Polydolops thomasi","species","188006","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313799","occ","","","38611","Proplatyarthrus longipes","species","335794","Early Oligocene","","33.9","28.4","10369","Rupelian"
"1313800","occ","","","175742","Amphidolops serrula","species","315846","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313801","occ","","","175761","Machlydotherium asperum","species","315864","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313802","occ","","","175761","Sadypus confluens","species","316336","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313805","occ","","","176164","Didolodus multicuspis","species","187937","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313807","occ","","","176290","Plesiofelis schlosseri","species","53721","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313808","occ","","","176290","Plesiofelis schlosseri","species","53721","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313809","occ","","","176290","Barrancatatus rigidus","species","315871","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313810","occ","","","176290","Pseudeutatus depictus","species","316339","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313811","occ","","","176286","Procladosictis anomala","species","315850","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313813","occ","","","176286","Machlydotherium asperum","species","315864","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313814","occ","","","176286","Machlydotherium ater","species","315865","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313815","occ","","","176286","Machlydotherium intortum","species","315866","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313816","occ","","","176286","Barrancatatus rigidus","species","315871","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313817","occ","","","176286","Sadypus confluens","species","316336","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313819","occ","","","176286","Utaetus laevus","species","316320","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313820","occ","","","176286","Pseudeutatus clypeus","species","316318","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313821","occ","","","176286","Pseudeutatus depictus","species","316339","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313822","occ","","","176286","Pseudeutatus circundatus","species","316342","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313823","occ","","","176286","Pseudeutatus cuneiformis","species","316346","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313824","occ","","","176286","Glyptatelus fractus","species","315859","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313825","occ","","","176286","Lomaphorelus depstus","species","315860","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313826","occ","","","176286","Palaeopeltis tesseratus","species","315861","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313827","occ","","","176285","Caroloameghinia tenuis","species","314549","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313828","occ","","","176285","Argyrolestes peralestinus","species","315854","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313829","occ","","","176285","Polydolops thomasi","species","188006","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313830","occ","","","176285","Polydolops thomasi","species","188006","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313831","occ","","","176285","Polydolops serra","species","315837","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313832","occ","","","176285","Polydolops clavulus","species","315840","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313833","occ","","","176285","Amphidolops serrula","species","315846","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313836","occ","","","176285","Utaetus lenis","species","316319","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313837","occ","","","176285","Astegotherium dichotomum","species","316348","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313839","occ","","","176285","Didolodus multicuspis","species","187937","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313840","occ","","","176285","Didolodus multicuspis","species","187937","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313841","occ","","","176285","Didolodus multicuspis","species","187937","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313842","occ","","","176285","Argyrolambda conidens","species","318232","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313843","occ","","","176285","Asmithwoodwardia subtrigona","species","314610","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313844","occ","","","176285","Ernestokokenia nitida","species","314611","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313845","occ","","","176285","Ernestokokenia nitida","species","314611","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313865","occ","","","175743","Didolodus multicuspis","species","187937","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313870","occ","","","175738","Josepholeidya adunca","species","314660","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313871","occ","","","176290","Polymorphis lechei","species","300238","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313872","occ","","","176287","Polyacrodon ligatus","species","300230","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313873","occ","","","175761","Polyacrodon lanciformis","species","300229","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313874","occ","","","176289","Polymorphis lechei","species","300238","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313875","occ","","","176290","Polymorphis planus","species","300235","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313876","occ","","","176290","Polyacrodon ligatus","species","300230","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313877","occ","","","176290","Polyacrodon lanciformis","species","300229","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313879","occ","","","176290","Xesmodon prolixus","species","300234","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313880","occ","","","176290","Heteroglyphis dewoletzky","species","300242","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313883","occ","","","176284","Notostylops pendens","species","315728","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313884","occ","","","176168","Notostylops appressus","species","315826","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313887","occ","","","176289","Otronia muehlbergi","species","335835","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313888","occ","","","176290","Otronia muehlbergi","species","335835","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313889","occ","","","176286","Polymorphis alius","species","314604","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313890","occ","","","176286","Polyacrodon lanciformis","species","300229","Late Eocene","","37.2","33.9","10369","Priabonian"
"1313892","occ","","","176285","Ernestohaeckelia aculeata","species","314617","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313893","occ","","","176285","Ricardolydekkeria lunulata","species","318234","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313894","occ","","","176285","Ricardolydekkeria cinctula","species","318237","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313895","occ","","","176285","Anisolambda fissidens","species","314621","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313896","occ","","","176285","Eolicaphrium primarium","species","315765","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313897","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313898","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313899","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313900","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313901","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313902","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313903","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313904","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313905","occ","","","176285","Henricosbornia lophodonta","species","314556","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313906","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","36444","-"
"1313907","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313908","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313909","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313910","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313911","occ","","","176285","Notostylops murinus","species","187992","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313912","occ","","","176285","Notostylops brachycephalus","species","318322","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313914","occ","","","176285","Edvardotrouessartia sola","species","314709","Middle Eocene","Late Eocene","48.6","33.9","10369","-"
"1313915","occ","","","44956","Josepholeidya adunca","species","314660","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313916","occ","","","44956","Ricardolydekkeria praerupta","species","314704","Middle Eocene","","48.6","37.2","10369","Lutetian"
"1313919","occ","","","176289","Tsamnichoria cabrerai","species","335844","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313920","occ","","","44956","Maxschlosseria minuta","species","315723","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313921","occ","","","176285","Caroloameghinia mater","species","314548","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313922","occ","","","176285","Acoelodus debilitatus","species","314570","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313923","occ","","","176285","Maxschlosseria minima","species","187989","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313924","occ","","","176285","Maxschlosseria expansa","species","315758","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313925","occ","","","176285","Acoelodus oppositus","species","187959","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313926","occ","","","176285","Acoelodus terminalis","species","315763","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313927","occ","","","176285","Paginula parca","species","315714","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313928","occ","","","176163","Notopithecus adapinus","species","65749","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313929","occ","","","13779","Notopithecus adapinus","species","65749","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1313931","occ","","","176286","Notopithecus amplidens","species","314552","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313932","occ","","","176290","Notopithecus amplidens","species","314552","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313933","occ","","","176286","Guilielmoscottia plicifera","species","314564","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313936","occ","","","176289","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313937","occ","","","175761","Pseudhyrax eutrachytheroides","species","57061","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313938","occ","","","176285","Archaeopithecus rogeri","species","187906","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313939","occ","","","176285","Notopithecus adapinus","species","65749","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313940","occ","","","176290","Guilielmoscottia plicifera","species","314564","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313942","occ","","","176286","Eohyrax platyodus","species","57221","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313944","occ","","","176286","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313945","occ","","","176290","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313946","occ","","","176290","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313947","occ","","","176290","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313948","occ","","","176290","Pseudhyrax eutrachytheroides","species","57061","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313951","occ","","","176285","Antepithecus brachystephanus","species","65748","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313952","occ","","","176285","Notopithecus adapinus","species","65749","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313953","occ","","","176285","Antepithecus brachystephanus","species","65748","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313954","occ","","","176285","Antepithecus brachystephanus","species","65748","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313955","occ","","","176285","Transpithecus obtentus","species","314553","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313969","occ","","","176286","Pseudhyrax strangulatus","species","57062","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313970","occ","","","176286","Pseudhyrax strangulatus","species","57062","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313971","occ","","","176286","Bryanpattersonia nesodontoides","species","57057","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313972","occ","","","176286","Bryanpattersonia nesodontoides","species","57057","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313973","occ","","","176286","Bryanpattersonia sulcidens","species","57059","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313975","occ","","","176286","Eopachyrucos pliciformis","species","57220","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313976","occ","","","176286","Pseudopachyrucos foliiformis","species","314588","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313977","occ","","","176290","Pseudhyrax strangulatus","species","57062","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313980","occ","","","176286","Acoelohyrax coalitus","species","315715","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313981","occ","","","176286","Acoelohyrax coarctatus","species","315716","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313982","occ","","","176286","Acoelohyrax sigma","species","315717","Late Eocene","","37.2","33.9","10312","Priabonian"
"1313984","occ","","","176285","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","36444","-"
"1313985","occ","","","176285","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","36444","-"
"1313986","occ","","","176285","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313987","occ","","","176285","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313988","occ","","","176285","Pleurostylodon modicus","species","187988","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313990","occ","","","176285","Pleurostylodon similis","species","315543","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313991","occ","","","176285","Pleurostylodon complanatus","species","315808","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313992","occ","","","176285","Pleurostylodon complanatus","species","315808","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313993","occ","","","176285","Pleurostylodon complanatus","species","315808","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313996","occ","","","176285","Acoelohyrax coronatus","species","315759","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1313997","occ","","","176285","Isotemnus primitivus","species","187983","Middle Eocene","Late Eocene","48.6","33.9","36444","-"
"1314000","occ","","","176285","Isotemnus primitivus","species","187983","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314001","occ","","","176285","Isotemnus latidens","species","314659","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314003","occ","","","176285","Thomashuxleya rostrata","species","314731","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314004","occ","","","176285","Thomashuxleya rostrata","species","314731","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314005","occ","","","176285","Thomashuxleya externa","species","314734","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314006","occ","","","176285","Thomashuxleya externa","species","314734","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314017","occ","","","176289","Periphragnis harmeri","species","300243","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314020","occ","","","176317","Periphragnis harmeri","species","300243","Mustersan","","48","42","10312","Lutetian"
"1314021","occ","","","175761","Periphragnis exauctus","species","315793","Middle Eocene","Late Eocene","48.6","33.9","10312","-"
"1314023","occ","","","176317","Rhyphodon angusticephalus","species","335989","Mustersan","","48","42","10312","Lutetian"
"1314024","occ","","","176289","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314025","occ","","","176287","Distylophorus alouatinus","species","315780","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314026","occ","","","176290","Periphragnis harmeri","species","300243","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314027","occ","","","176290","Periphragnis harmeri","species","300243","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314028","occ","","","176290","Periphragnis harmeri","species","300243","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314029","occ","","","176290","Lemudeus angustidens","species","335966","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314030","occ","","","176290","Periphragnis cristatus","species","335967","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314031","occ","","","176290","Calodontotherium varietatum","species","335968","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314032","occ","","","176290","Periphragnis palmeri","species","335977","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314033","occ","","","176290","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314034","occ","","","176290","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314035","occ","","","176290","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314036","occ","","","176290","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314037","occ","","","176290","Rhyphodon lankesteri","species","300244","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314038","occ","","","176290","Distylophorus alouatinus","species","315780","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314041","occ","","","176290","Colhuelia fruhi","species","336000","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314046","occ","","","176286","Periphragnis harmeri","species","300243","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314047","occ","","","176286","Periphragnis exauctus","species","315793","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314049","occ","","","176286","Eomorphippus obscurus","species","58196","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314050","occ","","","176286","Eomorphippus obscurus","species","58196","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314051","occ","","","38653","Eomorphippus obscurus","species","58196","Early Oligocene","","33.9","28.4","10312","Rupelian"
"1314052","occ","","","38653","Eomorphippus obscurus","species","58196","Early Oligocene","","33.9","28.4","10312","Rupelian"
"1314053","occ","","","38653","Eomorphippus obscurus","species","58196","Early Oligocene","","33.9","28.4","10312","Rupelian"
"1314142","occ","","","38653","Orthogeniops ameghinoi","species","315823","Early Oligocene","","33.9","28.4","10312","Rupelian"
"1314145","occ","","","176290","Ortholophodon prolongus","species","336020","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314398","occ","","","176163","Trigonostylops wortmani","species","187998","Middle Eocene","","48.6","37.2","10312","Lutetian"
"1314399","occ","","","176290","Astraponotus holdichi","species","336096","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314400","occ","","","176290","Astraponotus dicksoni","species","336099","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314401","occ","","","176290","Astraponotus thompsoni","species","336102","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314402","occ","","","176290","Astraponotus dilatatus","species","336104","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314415","occ","","","176290","Grypolophodon imperfectus","species","336108","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314418","occ","","","176290","Notorhinus denticulatus","species","336111","Late Eocene","","37.2","33.9","10312","Priabonian"
"1314435","occ","","","176289","Trilobodon brancoi","species","336130","Late Eocene","","37.2","33.9","10312","Priabonian"
